"trust";"anchor";"se";"gender";"scale";"t";"intTime";"N";"c";"pvc";"d";"cp";"pvcp";"dp";"pvdp";"cn";"pvcn";"dn";"pvdn";"tot";"sbt";"sbt2";"enhm";"enhsd";"totm";"totsd";"sbm";"sbsd";"sbtm";"sbtsd";"diffm";"diffsd"
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:1";0;129;0.192876022427505;0.240595808173445;0.360200937350699;NA;NA;NA;NA;0.257578077230587;0.177376695610062;0.307132856654119;0.0194736717573506;0.82;NA;NA;NA;NA;1.03185;2.72270447824941;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:1";240;127;0.154159709749483;0.352345800377694;0.390407380428067;NA;NA;NA;NA;0.257578077230587;0.177376695610062;0.307132856654119;0.0194736717573506;0.98;NA;NA;NA;NA;1.11135;2.73050139476877;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"2:2";0;129;0.266651594200539;0.102945939017102;0.371275801845253;NA;NA;NA;NA;0.170737064060117;0.420229592427652;0.440111728457239;0.00328213367407285;0.7;NA;NA;NA;NA;0.86105;2.83749808358911;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"2:2";240;127;0.255006191741324;0.123498630440059;0.380777769463969;NA;NA;NA;NA;0.145426948098921;0.502132527744817;0.460553582879486;0.0028257818888997;0.86;NA;NA;NA;NA;0.6473;2.83205320159834;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"3:3";0;129;-0.150105819212391;0.367318449294128;0.653283864248296;-0.203075362334235;0.336942058250739;0.664412259078696;1.65419509076785e-06;NA;NA;NA;NA;0.59;NA;NA;NA;NA;0.7264;2.73978413850948;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"3:3";240;127;-0.15233697818654;0.366131879801773;0.654999004636103;-0.204220028081734;0.341892939151313;0.665282304066323;2.56961418472764e-06;NA;NA;NA;NA;0.74;NA;NA;NA;NA;0.8929;3.01055172659306;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"4:4";0;129;-0.186924684665793;0.232546946256012;0.659527888391925;-0.0949442323636775;0.637851109507177;0.605893631149786;4.42963297851039e-06;NA;NA;NA;NA;0.88;NA;NA;NA;NA;0.69415;2.69672186582303;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"4:4";240;127;-0.185814104961521;0.239323005903749;0.659190049345214;-0.0949442323636775;0.637851109507177;0.605893631149786;4.42963297851039e-06;NA;NA;NA;NA;1.03;NA;NA;NA;NA;0.80855;2.64632605805249;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:2";0;258;0.217567329196481;0.0598862651818522;0.373356316373884;0.219449385936123;0.274212037191717;0.37706468186655;0.00472911102208435;0.220375010634293;0.123552610193447;0.369270518247331;0.000213879155322211;0.76;-1.53473234465239;-2.79526191078003;0.54;3.46223124966121;0.832;1.87981208298507;0.292;2.91803231010455;-1.60552616224628;0.820197760967572;1.89752616224628;2.92494909436679
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:2";240;254;0.194502514383413;0.0958197663211529;0.391665985899157;0.165573151817477;0.409176846247119;0.418984251626984;0.00194450290029231;0.211969845628771;0.143141447915006;0.37602101592724;0.000203735712268252;0.92;-1.32862398911398;-2.4210816103512;1.0259;3.38783252776475;0.9895;2.04829105137814;-0.0364;2.80813016348519;-1.28017977513215;0.881419018137195;1.24377977513215;2.88917139245878
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:3";0;387;0.0644013424188529;0.495008051984462;0.489833971070266;-0.0280158003437603;0.846470067366947;0.547826438213679;1.18193685226273e-08;0.13433315363922;0.296816852267649;0.442134005146635;1.04685746605722e-06;0.7;-0.379513107470852;-0.69330479356761;0.24315;3.06613248565648;0.73425;1.72569946127745;0.4911;2.57720775044324;-0.50025255375466;0.660937913664382;0.99135255375466;2.45190768904825
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:3";240;381;0.0503023710177273;0.59770945653484;0.501191524853937;-0.0490636064368381;0.736535373100871;0.564701940145847;7.24759064353099e-09;0.125837213530889;0.332691338457727;0.448980721970743;9.50884367551035e-07;0.86;-0.275357440973472;-0.503212432703112;0.08625;2.58332971172816;0.90845;1.48368348407082;0.8222;2.22394532849182;-0.3092953988796;0.740791730449488;1.1314953988796;2.19321452700198
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:4";0;516;-0.00517448174519079;0.948857710136115;0.536853971480594;-0.0557350967255278;0.633842161383922;0.571123521844095;1.52431049565718e-13;0.0564401831527519;0.63303176115974;0.491470243707258;7.31689941031706e-09;0.75;-0.00252969975301208;-0.00462935030690551;0.82125;2.875623932734;0.75605;2.7794856719369;-0.0652;0.642666367800204;-0.0755719196807888;0.632419955473189;0.0103719196807888;0.0830754175736209
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:4";240;508;-0.0155705839648456;0.848343106202902;0.545390926033366;-0.0690596997625384;0.556792077249925;0.581891546122351;9.14500081222253e-14;0.0503713502555125;0.674478595165526;0.496568077052618;9.48862502151353e-09;0.91;0.0672599099048541;0.123085838456574;0.99125;3.18256271969998;1.03685;3.12628081531089;0.0456;0.727188182842881;0.0177623572050088;0.714657351420268;0.0278376427949912;0.0875448015023946
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:1";0;74;0.0817824654489014;0.727544763109957;0.437972695120376;NA;NA;NA;NA;0.184535443079118;0.509676027786618;0.349361884337375;0.0799627976393464;4.16;NA;NA;NA;NA;4.46615;3.24411933021016;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:1";240;72;-0.0186020840118886;0.938261389351022;0.515303276638;NA;NA;NA;NA;0.184535443079118;0.509676027786618;0.349361884337375;0.0799627976393464;4.54;NA;NA;NA;NA;4.61125;3.46810491421178;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"2:2";0;74;0.4556754868044;0.0372182497191499;0.231994707949255;NA;NA;NA;NA;0.53642347111964;0.0420513082864132;0.166030241841862;0.359006630498909;4.28;NA;NA;NA;NA;4.17055;2.88205367131176;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"2:2";240;72;0.436952691109111;0.0522587642325941;0.246721115506319;NA;NA;NA;NA;0.514897846478936;0.0633489447069149;0.18309977644356;0.341844924864879;4.66;NA;NA;NA;NA;4.6582;3.17070506560691;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"3:3";0;74;-0.0361929796833375;0.877516387816255;0.581991787354927;-0.0374542163492008;0.897469335614114;0.577535135529266;0.00256920284491102;NA;NA;NA;NA;3.94;NA;NA;NA;NA;3.9957;3.38200358534054;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"3:3";240;72;-0.0367735478164347;0.87913889013926;0.582422842329844;-0.0364260212773684;0.903838172450187;0.576781812980559;0.00394368766397307;NA;NA;NA;NA;4.3;NA;NA;NA;NA;4.52975;3.26480461642302;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"4:4";0;74;-0.280440092549645;0.210714150145387;0.726289156798196;-0.0660278018423895;0.828356945733652;0.606500932228641;0.00280047849860303;NA;NA;NA;NA;4.26;NA;NA;NA;NA;4.09555;3.29278268132474;NA;NA;NA;NA;NA;NA
"[0, 6]";"[50, 100]";"[0, 3]";"Un homme";"0";"4:4";240;72;-0.281928221536273;0.217564015647278;0.728409818047866;-0.0660278018423895;0.828356945733652;0.606500932228641;0.00280047849860303;NA;NA;NA;NA;4.62;NA;NA;NA;NA;4.49755;3.46699216481005;NA;NA;NA;NA;NA;NA
